Aspect,Taper,Sweep,Dihedral,Twist,Re,Alpha,CLtot,CDi,CDo,CDtot,CMytot,L_D
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,14.0,1.109066811729,0.0244254273,0.079621271524,0.104046698823,-10.576554135052,10.65931763594
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,16.0,1.126072455407,0.02469978135,0.08455425482,0.10925403617,-10.568403921993,10.306918580569
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,18.0,1.12700565874,0.024884824514,0.094725647323,0.119610471836,-10.445945298786,9.422299247183
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,20.0,1.135215465916,0.025851852206,0.112715356599,0.138567208806,-10.456095276315,8.192526036281
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,22.0,1.127178522832,0.026810582535,0.144027404766,0.170837987301,-10.393231944662,6.597938436518
11.168347440102586,0.5636697337527503,43.09460725772452,-4.993088731730085,6.781536609161764,14039921.330310695,24.0,1.069578491966,0.02592462379,0.183002634439,0.208927258229,-9.9178521846,5.119382224371
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,-6.0,-0.33911798942,0.004046859193,0.005475818902,0.009522678095,2.001219401893,-35.611619551694
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,-4.0,-0.107038401145,0.000894356156,0.004893422838,0.005787778994,0.662896780422,-18.493864615891
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,-2.0,0.112900164368,0.000463912145,0.004916258943,0.005380171088,-0.587191002344,20.984493340094
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,0.0,0.332872872781,0.001795570991,0.005545902497,0.007341473488,-1.841727591878,45.341425439983
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,2.0,0.557662314556,0.00520769419,0.006776673037,0.011984367227,-3.13510936296,46.532478853205
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,4.0,0.788926580295,0.011477646528,0.008595686524,0.020073333052,-4.479164960756,39.302221422631
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,6.0,0.946443764539,0.017855390518,0.016521922939,0.034377313458,-5.408638728278,27.531056657567
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,8.0,1.028848355713,0.026534494302,0.035220415317,0.061754909619,-5.93720198389,16.660187215306
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,10.0,1.117699917167,0.0327129302,0.058365878133,0.091078808333,-6.42206076383,12.271788988281
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,12.0,1.153403387826,0.035947451439,0.070342861293,0.106290312733,-6.574563539485,10.851444107869
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,14.0,1.172289907773,0.038463540353,0.095710061028,0.134173601381,-6.636164900098,8.737112932117
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,16.0,1.153312293432,0.039455513744,0.143850584222,0.183306097966,-6.505742536859,6.291729005353
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,18.0,1.049538159681,0.036044439882,0.1997260517,0.235770491582,-5.905232973238,4.451524669767
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,20.0,0.890874684244,0.029207912972,0.226960990102,0.256168903075,-4.96460933263,3.477684736715
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,22.0,0.751172752181,0.022846727457,0.223981192674,0.246827920131,-4.100526019563,3.043305440415
8.844216638716714,1.1092018729730113,16.95565759356722,5.214032171653846,0.01748012568212065,19499672.86482712,24.0,0.687928559831,0.019564760396,0.205435382727,0.225000143123,-3.651814710904,3.057458321057
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,-6.0,-0.175869144254,0.000335161465,0.005326028869,0.005661190335,1.205613883843,-31.065753642005
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,-4.0,0.072502658366,0.000114139076,0.005164005586,0.005278144662,-0.486885948761,13.736390912677
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,-2.0,0.320567425788,0.001222603946,0.005767320102,0.006989924049,-2.178482204789,45.861360375402
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,0.0,0.571633109484,0.003860764331,0.007130431388,0.010991195719,-3.891577194525,52.00827317667
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,2.0,0.82272257167,0.008136550177,0.009238720113,0.01737527029,-5.598360533996,47.350202784508
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,4.0,1.001105446871,0.012587654842,0.018757466719,0.031345121561,-6.775365604333,31.938158061207
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,6.0,1.024171854912,0.013825439821,0.046269936349,0.06009537617,-6.857983464468,17.042440203978
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,8.0,1.119927752355,0.016930640937,0.068761639374,0.085692280312,-7.461081592263,13.069179023872
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,10.0,1.12362840398,0.01776405559,0.080264418335,0.098028473924,-7.392208669601,11.462265594848
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,12.0,1.150881476445,0.019378435631,0.108437384454,0.127815820085,-7.514079229013,9.004217753936
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,14.0,1.149582588361,0.020640321242,0.167647537691,0.188287858932,-7.51028510958,6.105452549507
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,16.0,1.027090119035,0.018193885049,0.237358480081,0.25555236513,-6.718316447664,4.01909846741
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,18.0,0.842079896708,0.013782332795,0.266670205702,0.280452538497,-5.457893026958,3.002575413369
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,20.0,0.695482955498,0.010467514198,0.252085882405,0.262553396602,-4.38513536277,2.64892004635
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,22.0,0.647041437028,0.009572470562,0.225929091613,0.235501562175,-3.942684561861,2.7475038002
15.415441682545012,0.1771843892958484,9.883953355577631,-0.4785844307747755,1.7545256867833654,10161791.394474976,24.0,0.646173671532,0.009719889871,0.214547986463,0.224267876334,-3.844057381053,2.881258261748
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,-6.0,-0.12982762234,0.000167307809,0.004909726339,0.005077034147,1.372508956739,-25.571547988542
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,-4.0,0.07304490069,5.2272032e-05,0.004838289655,0.004890561688,-0.732111291494,14.935891898583
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,-2.0,0.276137725857,0.00073456905,0.005284514425,0.006019083475,-2.833720106027,45.877038756249
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,0.0,0.481018314949,0.002400184075,0.006243390009,0.008643574083,-4.952496357891,55.650395349041
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,2.0,0.685891728225,0.00513958044,0.007703507598,0.012843088038,-7.05671488515,53.405514793788
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,4.0,0.888332556904,0.008722997259,0.009647200234,0.018370197492,-9.10198439712,48.357267649882
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,6.0,0.996176652641,0.011668929556,0.020677644501,0.032346574057,-10.094087584615,30.796975620291
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,8.0,1.013411570984,0.012388697906,0.041383516229,0.053772214136,-10.173516193727,18.846379812935
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,10.0,1.081111727099,0.014397565845,0.064892991433,0.079290557278,-10.826021055111,13.634810552595
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,12.0,1.114507510359,0.015401814752,0.072726285478,0.08812810023,-11.013028163548,12.646448833615
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,14.0,1.11030351458,0.015592913718,0.084602909701,0.100195823419,-10.824720205013,11.081335296156
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,16.0,1.129387090796,0.016503818086,0.106903456789,0.123407274875,-10.942048073188,9.151705942265
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,18.0,1.136027564305,0.019036307186,0.14915313299,0.168189440176,-11.092261289875,6.754452378927
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,20.0,1.062749073266,0.018244811602,0.202054202395,0.220299013997,-10.499385920965,4.824120880002
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,22.0,0.918931597481,0.015429538271,0.242534727547,0.257964265818,-9.211828862602,3.562243764914
16.066990061880123,0.40627008924118224,32.00882660632231,-7.980693579838414,3.1913036631956366,17277785.882031895,24.0,0.778096649405,0.012436801941,0.250431558323,0.262868360264,-7.827444179106,2.960023977869
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,-6.0,-0.339080958628,0.00455317571,0.006405606178,0.010958781888,2.835103549452,-30.941482555632
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,-4.0,-0.133398699886,0.001568534452,0.005858620712,0.007427155164,1.223871770415,-17.96094156348
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,-2.0,0.068207367789,0.000547867581,0.005787873292,0.006335740873,-0.340404208971,10.765492017555
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,0.0,0.2647052447,0.001088332621,0.006195080474,0.007283413094,-1.844079323616,36.343571518908
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,2.0,0.46345347859,0.002947032583,0.007076139827,0.010023172411,-3.367022718302,46.238202796211
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,4.0,0.665525385942,0.006520016208,0.008421177189,0.014941193397,-4.919464264816,44.542987180343
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,6.0,0.869967184028,0.012272638275,0.01029918844,0.022571826715,-6.496063125054,38.542170068595
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,8.0,0.98275812666,0.017123094007,0.020175766424,0.037298860431,-7.411891658902,26.348207835486
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,10.0,1.022915078126,0.020551098977,0.03886634294,0.059417441917,-7.73841650767,17.215737418695
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,12.0,1.100820613437,0.027441133,0.064468602027,0.091909735027,-8.347592771173,11.977192765384
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,14.0,1.146429717771,0.030188187157,0.072841729724,0.103029916881,-8.599634502121,11.127153670245
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,16.0,1.153255755467,0.031562465827,0.087569085473,0.1191315513,-8.57258540142,9.680523277702
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,18.0,1.16718899363,0.033629985814,0.119940512279,0.153570498093,-8.649468507539,7.600346473592
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,20.0,1.125658298311,0.03366448925,0.167694666059,0.201359155309,-8.374483520082,5.590301054777
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,22.0,1.018090383774,0.030781172621,0.216685951657,0.247467124278,-7.647848489629,4.114042973361
9.951950029343081,0.9090801388209476,31.6059999726777,-3.2815595685645293,-1.1496380540625166,4764409.622401847,24.0,0.876483196062,0.02559439541,0.241077843987,0.266672239396,-6.611980036002,3.286743299737
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,-6.0,-0.070793855707,3.7100563e-05,0.006154464413,0.006191564975,0.959374652063,-11.433919532575
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,-4.0,0.095106566754,8.4256355e-05,0.006183845377,0.006268101732,-1.474745559365,15.173105163552
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,-2.0,0.261846667795,0.000618424318,0.006555010507,0.007173434825,-3.943100404726,36.502271810694
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,0.0,0.428889316382,0.001703744631,0.007264187323,0.008967931954,-6.427225731234,47.824773713953
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,2.0,0.596214445215,0.003451378995,0.008303231006,0.011754610001,-8.9222905582,50.721754714931
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,4.0,0.761658250345,0.005621196698,0.009659713493,0.015280910191,-11.369410961153,49.843775064339
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,6.0,0.921975491565,0.008172961225,0.01171251232,0.019885473545,-13.694040360969,46.364271359871
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,8.0,0.997673837713,0.010010146314,0.022481713854,0.032491860168,-14.586613835869,30.705346895068
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,10.0,1.013539238972,0.010417991923,0.039374702902,0.049792694826,-14.714114738148,20.355179460005
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,12.0,1.052326228346,0.011414662036,0.061396592653,0.07281125469,-15.281320652945,14.452796244667
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,14.0,1.098068546958,0.012537843509,0.073843139991,0.0863809835,-15.895737058716,12.711924574942
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,16.0,1.106194400088,0.012527997612,0.077408528021,0.089936525634,-15.767173729899,12.299723524961
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,18.0,1.090191906877,0.012143554823,0.085723168413,0.097866723237,-15.363937126812,11.139556642165
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,20.0,1.095039891396,0.013392002298,0.098012868606,0.111404870904,-15.376497732371,9.829371754702
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,22.0,1.119697642408,0.014177035837,0.118483287499,0.132660323336,-15.687701383223,8.44033554458
18.921297742690818,0.4345891033548277,44.874613191510285,4.253691605053568,4.6861396665103605,2815579.615300293,24.0,1.123216313162,0.01482142617,0.152032404536,0.166853830706,-15.829772368502,6.731738243041
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,-6.0,-0.210730093217,0.001393125308,0.005980876246,0.007374001554,1.956914279171,-28.577440846662
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,-4.0,-0.03026762963,0.000473837635,0.005706206178,0.006180043813,0.445927818278,-4.897639975395
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,-2.0,0.14928301169,0.000695555535,0.005827915518,0.006523471053,-1.057324936169,22.883984687166
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,0.0,0.328093608693,0.001946073203,0.006345611611,0.008291684814,-2.552123525034,39.568991833722
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,2.0,0.508257335666,0.004336479667,0.007253817208,0.011590296875,-4.058574047139,43.851968689365
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,4.0,0.691805466527,0.008005603432,0.00854203111,0.016547634542,-5.60947862303,41.806909909291
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,6.0,0.870955003775,0.012791617727,0.01019485024,0.022986467968,-7.095283009802,37.889901353972
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,8.0,0.992673847795,0.017227249958,0.01816706731,0.035394317267,-8.085557512519,28.046136341539
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,10.0,1.020931481063,0.018646389489,0.034592730899,0.053239120387,-8.272211012004,19.176340135485
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,12.0,1.034921603011,0.020184975208,0.058361406744,0.078546381952,-8.355201768061,13.17592965191
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,14.0,1.080167719468,0.022406118364,0.08266167464,0.105067793004,-8.705525578198,10.280673920931
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,16.0,1.1190650074,0.024433678106,0.096192935366,0.120626613472,-8.956820174833,9.277098769413
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,18.0,1.133440730325,0.025608024208,0.110532120675,0.136140144884,-8.992460618216,8.325543735042
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,20.0,1.125465142309,0.025906774006,0.137853803987,0.163760577992,-8.898704750511,6.872625610556
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,22.0,1.07760442134,0.025053115898,0.177011261483,0.202064377381,-8.547581344081,5.332975734307
10.037534437234823,0.3024833409495309,40.08708328392516,1.0737366622484217,-1.7962749847658925,4920748.704538831,24.0,0.980349396615,0.023660843352,0.215185457928,0.23884630128,-7.852047683504,4.104519899866
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,-6.0,-0.220888513502,0.002155722759,0.00606681427,0.008222537029,0.597610507794,-26.863790667502
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,-4.0,-0.018498167382,0.00030371592,0.005783715507,0.006087431427,0.025041599563,-3.038747557719
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,-2.0,0.180330384175,0.001542491476,0.005994233892,0.007536725367,-0.536341068138,23.926888056006
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,0.0,0.381605972411,0.005739684043,0.006695826682,0.012435510725,-1.102702182156,30.686795327006
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,2.0,0.587330452046,0.013379962079,0.007880887215,0.021260849294,-1.679025867347,27.624976026286
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,4.0,0.792249168654,0.024487152547,0.009536857478,0.034024010024,-2.250448555692,23.285002799028
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,6.0,0.974802258986,0.038691485575,0.016037424195,0.054728909769,-2.741017187402,17.811468620389
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,8.0,1.031486279506,0.045035731029,0.035202304674,0.080238035704,-2.836945529102,12.855328155308
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,10.0,1.055268720947,0.050085062661,0.060257577771,0.110342640432,-2.840096264983,9.563562343738
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,12.0,1.074679740245,0.054278483919,0.096293513935,0.150571997853,-2.845858048967,7.137314743554
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,14.0,1.095217954182,0.058657613826,0.129095422068,0.187753035894,-2.860285609514,5.833290252626
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,16.0,1.051382974218,0.057800462868,0.169358388928,0.227158851795,-2.689102240416,4.628404158188
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,18.0,0.937458332021,0.050416606987,0.204399897316,0.254816504303,-2.312579093263,3.678954526845
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,20.0,0.814547226487,0.041857975155,0.216836124271,0.258694099426,-1.904187929017,3.148688850247
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,22.0,0.739785970543,0.036736188221,0.212817810792,0.249553999013,-1.630921781311,2.964432441353
4.216129946924914,0.528044937363245,-8.482576479802653,-4.325076416349736,0.7072838036420857,4219205.446539782,24.0,0.707854426639,0.03468054956,0.204465151358,0.239145700918,-1.480439183448,2.959929548898
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,-6.0,-0.056726707374,0.000144805411,0.005076776541,0.005221581952,0.33816694797,-10.863892954375
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,-4.0,0.196722794356,0.000459247034,0.005303098484,0.005762345518,-1.2632716766,34.139361089684
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,-2.0,0.450799727216,0.002052347163,0.006328052906,0.008380400069,-2.856777046645,53.792148766426
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,0.0,0.705748505225,0.005119706202,0.008139962167,0.013259668369,-4.439952087753,53.22520032746
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,2.0,0.933450063444,0.008830475948,0.012944698007,0.021775173954,-5.832717141103,42.867628309074
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,4.0,1.008355853619,0.011193748005,0.033191277311,0.044385025316,-6.242452825026,22.718379598746
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,6.0,1.090330631738,0.013473548382,0.060586914635,0.074060463017,-6.689811195876,14.722168716275
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,8.0,1.100267779345,0.014119277843,0.068982101555,0.083101379398,-6.649547437049,13.240066378083
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,10.0,1.11073702063,0.014834755224,0.089995782208,0.104830537431,-6.630736046373,10.595548280548
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,12.0,1.161437295518,0.016885282207,0.133530447309,0.150415729516,-6.910166343053,7.721514892472
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,14.0,1.103499738999,0.016639476456,0.205106133622,0.221745610079,-6.599487487763,4.97642202976
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,16.0,0.933428579217,0.014475870437,0.264153919934,0.278629790371,-5.618042684532,3.350067406559
18.20950325710075,0.31123726607963736,0.4557885570799609,-6.310189763556635,6.548230836743649,12155072.918292578,18.0,0.748976122751,0.01086502816,0.268481105735,0.279346133895,-4.449845145288,2.681175902843
